EURUSD,D,20150422,000000,1.0735100,1.0800900,1.0706000,1.0724000,1674770
EURUSD,D,20150423,000000,1.0723400,1.0845800,1.0665000,1.0822100,1824850
EURUSD,D,20150424,000000,1.0821900,1.0900200,1.0782000,1.0868500,1842079
EURUSD,D,20150425,000000,1.0868500,1.0873400,1.0868500,1.0869500,25
EURUSD,D,20150426,000000,1.0860000,1.0868100,1.0855700,1.0863000,953
EURUSD,D,20150427,000000,1.0862400,1.0926600,1.0818000,1.0889800,1545618
EURUSD,D,20150428,000000,1.0889300,1.0991100,1.0859000,1.0980200,1716751
EURUSD,D,20150429,000000,1.0979900,1.1187900,1.0957000,1.1127500,2001251
EURUSD,D,20150430,000000,1.1127600,1.1266200,1.1069000,1.1223600,2192275
EURUSD,D,20150501,000000,1.1223000,1.1290000,1.1173800,1.1198000,1559152
EURUSD,D,20150502,000000,1.1200000,1.1201600,1.1195800,1.1195800,80
EURUSD,D,20150503,000000,1.1200000,1.1200000,1.1178000,1.1190100,2862
EURUSD,D,20150504,000000,1.1196600,1.1224600,1.1120000,1.1145100,1333793
EURUSD,D,20150505,000000,1.1144900,1.1223100,1.1064000,1.1185100,1525152
EURUSD,D,20150506,000000,1.1184700,1.1370100,1.1173000,1.1346500,1570924
EURUSD,D,20150507,000000,1.1345600,1.1391700,1.1236000,1.1264100,1484929
EURUSD,D,20150508,000000,1.1266000,1.1288700,1.1177000,1.1201500,1514040
EURUSD,D,20150509,000000,1.1200000,1.1205900,1.1192000,1.1192000,45
EURUSD,D,20150510,000000,1.1196000,1.1202300,1.1191000,1.1194000,4391
EURUSD,D,20150511,000000,1.1197200,1.1206500,1.1128000,1.1153900,1254470
EURUSD,D,20150512,000000,1.1155100,1.1278800,1.1131000,1.1212000,1210013
EURUSD,D,20150513,000000,1.1212700,1.1382700,1.1201000,1.1353300,1312699
EURUSD,D,20150514,000000,1.1352600,1.1444700,1.1338000,1.1409900,1342570
EURUSD,D,20150515,000000,1.1409300,1.1466700,1.1321000,1.1448000,1308538
EURUSD,D,20150516,000000,1.1448400,1.1451000,1.1442000,1.1442000,115
EURUSD,D,20150517,000000,1.1450000,1.1450000,1.1430000,1.1445600,610
EURUSD,D,20150518,000000,1.1447500,1.1449300,1.1297000,1.1314000,1216743
EURUSD,D,20150519,000000,1.1312300,1.1326400,1.1117000,1.1148300,1480185
EURUSD,D,20150520,000000,1.1149400,1.1153000,1.1060000,1.1091700,1596165
EURUSD,D,20150521,000000,1.1091900,1.1181400,1.1077000,1.1111200,1362733
EURUSD,D,20150522,000000,1.1111600,1.1208400,1.0999000,1.1007000,1324756
EURUSD,D,20150523,000000,1.1009800,1.1012000,1.1002000,1.1002000,28
EURUSD,D,20150524,000000,1.1003000,1.1006000,1.0993300,1.0997900,7813
EURUSD,D,20150525,000000,1.1001500,1.1009700,1.0956000,1.0976000,607677
EURUSD,D,20150526,000000,1.0977500,1.0981200,1.0861000,1.0870100,1327629
EURUSD,D,20150527,000000,1.0871400,1.0930000,1.0817000,1.0902500,1308450
EURUSD,D,20150528,000000,1.0902800,1.0958800,1.0866000,1.0947000,1440393
EURUSD,D,20150529,000000,1.0947500,1.1006300,1.0924000,1.0984900,1294992
EURUSD,D,20150530,000000,1.0990400,1.0990900,1.0988600,1.0990800,14
EURUSD,D,20150531,000000,1.0990400,1.0990400,1.0973900,1.0978300,4531
EURUSD,D,20150601,000000,1.0976900,1.0989500,1.0885000,1.0924100,1282819
EURUSD,D,20150602,000000,1.0925600,1.1194100,1.0914000,1.1149700,1545673
EURUSD,D,20150603,000000,1.1148800,1.1285100,1.1078700,1.1273700,1509082
EURUSD,D,20150604,000000,1.1272800,1.1380000,1.1222000,1.1236800,1507267
EURUSD,D,20150605,000000,1.1237000,1.1280000,1.1048000,1.1110700,1505948
EURUSD,D,20150606,000000,1.1110300,1.1113100,1.1106800,1.1106800,80
EURUSD,D,20150607,000000,1.1110000,1.1110000,1.1077100,1.1092000,6755
EURUSD,D,20150608,000000,1.1094900,1.1306900,1.1081000,1.1290600,1333769
EURUSD,D,20150609,000000,1.1290900,1.1345400,1.1212000,1.1281600,1481399
EURUSD,D,20150610,000000,1.1280600,1.1386500,1.1259100,1.1322100,1627431
EURUSD,D,20150611,000000,1.1322000,1.1332000,1.1181000,1.1257300,1302889
EURUSD,D,20150612,000000,1.1256400,1.1296500,1.1148000,1.1264800,1426355
EURUSD,D,20150613,000000,1.1265700,1.1265700,1.1257100,1.1257100,92
EURUSD,D,20150614,000000,1.1230000,1.1237000,1.1206100,1.1208300,6520
EURUSD,D,20150615,000000,1.1210900,1.1294400,1.1186000,1.1282600,1219170
EURUSD,D,20150616,000000,1.1283100,1.1330000,1.1203000,1.1247000,1147108
EURUSD,D,20150617,000000,1.1247600,1.1357800,1.1203700,1.1336600,1317936
EURUSD,D,20150618,000000,1.1335400,1.1436400,1.1329000,1.1356000,1387360
EURUSD,D,20150619,000000,1.1357700,1.1400300,1.1291000,1.1348700,1102401
EURUSD,D,20150620,000000,1.1351000,1.1355000,1.1346000,1.1350000,111
EURUSD,D,20150621,000000,1.1362000,1.1382000,1.1360000,1.1372500,4958
EURUSD,D,20150622,000000,1.1372400,1.1410300,1.1311000,1.1339500,1177070
EURUSD,D,20150623,000000,1.1340300,1.1347400,1.1133900,1.1166200,1580969
EURUSD,D,20150624,000000,1.1166800,1.1234700,1.1153000,1.1200700,1706033
EURUSD,D,20150625,000000,1.1203000,1.1227700,1.1151000,1.1202700,1499489
EURUSD,D,20150626,000000,1.1203400,1.1220000,1.1129000,1.1159100,1439183
EURUSD,D,20150627,000000,1.1165400,1.1167500,1.1161700,1.1161700,89
EURUSD,D,20150628,000000,1.1026000,1.1042000,1.0995000,1.1002800,2221
EURUSD,D,20150629,000000,1.1002600,1.1278500,1.0951300,1.1235000,2162027
EURUSD,D,20150630,000000,1.1235000,1.1244300,1.1111000,1.1135700,1871867
EURUSD,D,20150701,000000,1.1135700,1.1171300,1.1041000,1.1051700,1616199
EURUSD,D,20150702,000000,1.1051700,1.1121200,1.1030000,1.1082200,1484312
EURUSD,D,20150703,000000,1.1083200,1.1120000,1.1064000,1.1093900,1212575
EURUSD,D,20150704,000000,1.1112000,1.1115000,1.1112000,1.1115000,10
EURUSD,D,20150705,000000,1.1000000,1.1017100,1.0976400,1.0984000,1098
EURUSD,D,20150706,000000,1.0989000,1.1095500,1.0968300,1.1055100,1380561
